,conversation_id,created_at,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,timezone,tweet,user_id,username,compound
192,1006849256894992384,2018-06-13 10:42:23,2018-06-13 00:00:00,"['#fathersdaygifts', '#online', '#dad', '#donations', '#smile', '#oldman', '#lonely', '#olderpeople']",1006849256894992384,1,The Silver Line,2,1,06:42:23,EDT,"@thismorning Loving Steve's #fathersdaygifts suggestions! Reminder: if you're #online shopping for #dad, @amazonsmile are tripling #donations 15-29 Jun. So well as putting a #smile on your #OldMan's face, you'll be bringing extra smiles to the face of #lonely #olderpeople",625303780,thesilverlineuk,0.8653
193,1006542591708614656,2018-06-12 14:23:49,2018-06-12 00:00:00,"['#rock', '#players', '#helpline', '#lonely', '#olderpeople', '#records', '#launch']",1006542591708614657,0,The Silver Line,0,0,10:23:49,EDT,WOW! You #rock - a huge thanks from us! And them:  https://youtu.be/ZCcuVViM02M . @PostcodeLottery #players are helping us meet the growing no. of calls to our 24/7 #helpline from c10Kpw #lonely #olderpeople most of who speak to no one else-10 consecutive monthly #records since #launch https://twitter.com/PostcodeLottery/status/1006537544123781121 …,625303780,thesilverlineuk,0.8695
194,1006525275440545792,2018-06-12 13:15:00,2018-06-12 00:00:00,"['#lonely', '#heart', '#health', '#heartdisease', '#loneliness']",1006525275440545797,1,MTV Lebanon News,0,0,09:15:00,EDT,#Lonely People Twice As Likely to Die From #Heart Problems  http://bit.ly/2l5Ovbq  #health #heartdisease #loneliness pic.twitter.com/OQOh99j6Wz,397199380,mtvlebanonnews,-0.765
195,1006499479695101952,2018-06-12 11:32:30,2018-06-12 00:00:00,"['#lonely', '#heart', '#health', '#heartdisease', '#loneliness']",1006499479695101952,0,MTV English News,0,0,07:32:30,EDT,#Lonely People Twice As Likely to Die From #Heart Problems  http://bit.ly/2l5Ovbq  #health #heartdisease #loneliness pic.twitter.com/SGCkeeTanE,1089342374,mtvenglishnews,-0.765
196,1006225139334369280,2018-06-11 17:35:50,2018-06-11 00:00:00,"['#lonely', '#olderpeople', '#combined', '#services']",1006228527409221634,1,The Silver Line,0,0,13:35:50,EDT,TY so much for the RT! PS when can we come on your show? ;-)....perhaps with @contact_teas at some point? (We know you <3 them...as do we!)- we work together on supporting #lonely #olderpeople through our #combined #services...,625303780,thesilverlineuk,0.8772
197,1006196860430770176,2018-06-11 15:30:00,2018-06-11 00:00:00,"['#lonely', '#anxiety', '#depression']",1006196860430770176,1,ET Panache,0,1,11:30:00,EDT,People who feel #lonely are three times more likely to report symptoms of #anxiety and #depression. https://goo.gl/QNSsdh ,36323511,etpanache,0.0
198,1006189676338741248,2018-06-11 15:01:27,2018-06-11 00:00:00,"['#loneliness', '#interventions', '#expensive', '#phonecall', '#lonely', '#olderperson', '#human']",1006189676338741248,7,The Silver Line,0,6,11:01:27,EDT,#loneliness #interventions dont have to be #expensive: we know the difference 'just' a #phonecall can make to a #lonely #olderperson. But #human connection is key. Loneliness prevention initiatives can save councils 2m council chiefs say  http://www.localgov.co.uk/Loneliness-prevention-initiatives-can-save-councils-2m-council-chiefs-say/45440 … @localgoveditors,625303780,thesilverlineuk,0.1027
199,1005723365733171200,2018-06-10 08:08:30,2018-06-10 00:00:00,"['#phonecall', '#lonely', '#olderperson', '#interventions', '#expensive', '#human']",1005723365733171201,2,The Silver Line,1,1,04:08:30,EDT,"We know tge difference 'just' a #phonecall can make to a #lonely #olderperson. #interventions dont have to be #expensive: #human connection is key. Prescribe line dancing to save the NHS, officials say' | via @telegraph https://www.telegraph.co.uk/news/2018/06/08/prescribe-line-dancing-save-nhs-officials-say/ …",625303780,thesilverlineuk,0.4939
200,1005599805870100480,2018-06-09 23:57:31,2018-06-09 00:00:00,"['#whisper', '#whisperapp', '#sayitonwhisper', '#confessions', '#ghosted', '#gone', '#relationship', '#single', '#taken', '#attached', '#stalker', '#crush', '#unlucky', '#whyme', '#loveme', '#foreveralone', '#lonely', '#instadaily', '#love', '#girlfriend', '#couple', '#rela']",1005599805870100483,9,Whisper App,0,2,19:57:31,EDT,Is getting ghosted the worst? . . . . . . . #whisper #whisperapp #sayitonwhisper #confessions #ghosted #gone #relationship #single #taken #attached #stalker #crush #unlucky #whyme #loveme #foreveralone #lonely #instadaily #love #girlfriend #couple #rela…  https://ift.tt/2Merxv5  pic.twitter.com/VK172Fczr0,485963081,whisper,-0.6249
201,1005572977235251200,2018-06-09 22:10:55,2018-06-09 00:00:00,"['#players', '#lonely', '#isolated', '#olderpeople']",1005572977235251200,2,The Silver Line,0,0,18:10:55,EDT,"Who DOESN'T? And, as a beneficiary of a @PostcodeLottery 'cheque' thanks to #players, we are helping change the lives of >10,000 of #lonely+#isolated #olderpeople every week; sadly, a no. rising all the time: calls to our 24/7 helpline in May reached almost 47K (up 13% vs 2017) https://twitter.com/PostcodeLottery/status/1005475908021571584 …",625303780,thesilverlineuk,-0.2626
202,1005414274381111296,2018-06-09 11:40:17,2018-06-09 00:00:00,"['#fathersday', '#shopping', '#oldman', '#fundraise', '#charity', '#purchases', '#websites', '#support', '#older', '#men', '#lonely']",1005414274381111296,0,The Silver Line,1,0,07:40:17,EDT,"Just >1 week to go til #FathersDay! If you're #shopping for pressies for your #oldman, remember you can #fundraise for #charity for free by making #purchases via #websites such as @giveasyoulive+@amazonsmile. Please help us #support the #older #Men who will be #lonely next Sunday",625303780,thesilverlineuk,0.8221
203,1005216878372048896,2018-06-08 22:35:54,2018-06-08 00:00:00,"['#transform', '#life', '#lonely', '#text', '#emails', '#human', '#connection', '#loneliness']",1005216878372048897,7,The Silver Line,1,3,18:35:54,EDT,Please do make that call:we know it can #transform the day- even  #life- of someone who may be feeling #lonely. And do CALL instead of #text or #Emails. #human #connection is key to addressing #loneliness. Geeks Vs Loneliness: phone a friend  http://www.denofgeek.com/uk/other/geeks-vs-loneliness/58289/geeks-vs-loneliness-phone-a-friend … via @denofgeek,625303780,thesilverlineuk,0.4215
204,1005204504533446656,2018-06-08 21:46:44,2018-06-08 00:00:00,"['#lonely', '#olderpeople', '#shopping', '#deathofthehighstreet']",1005204504533446656,4,The Silver Line,0,2,17:46:44,EDT,As caller on @StephenNolan @BBCNolan says....a lot of #lonely #olderpeople that call us go #shopping just to speak to someone...often a number of times a day. #DeathOfTheHighStreet,625303780,thesilverlineuk,0.0772
205,1005191721150533632,2018-06-08 20:55:56,2018-06-08 00:00:00,"['#olderpeople', '#lonely', '#society']",1005191721150533633,0,The Silver Line,0,0,16:55:56,EDT,Looking forward to hearing our Founder&President Dame Esther Rantzen and her daughter @soverybecca on @BBCNolan discussing these findings with @StephenNolan.The #olderpeople that call us often say they feel #lonely + disconnected from a #society that sees them as having no value https://twitter.com/R_S_P_H/status/1005093762547290116 …,625303780,thesilverlineuk,0.0516
206,1005107680925503488,2018-06-08 15:21:59,2018-06-08 00:00:00,"['#sweepstake', '#console', '#feelgood', '#tackle', '#loneliness', '#isolation', '#olderpeople', '#england', '#lonely']",1005107680925503489,1,The Silver Line,0,0,11:21:59,EDT,Who's your #sweepstake team? Why not #console yourself or add some extra #feelgood by helping to support @TheSilverLineUK - and #tackle (ha) #loneliness and #isolation in #olderpeople? https://bit.ly/2J8MhGA  ...and let's hope #England aren't feeling #lonely too soon...  https://twitter.com/mrdanwalker/status/1004643511034105856 …,625303780,thesilverlineuk,0.7776
207,1004683528662126592,2018-06-07 11:16:34,2018-06-07 00:00:00,"['#proud', '#generation', '#lonely']",1004683528662126592,1,The Silver Line,1,1,07:16:34,EDT,"We'd agree with this view to the extent that the #proud 'stiff upper lip' #generation are generally more reticent to 'admit' feeling #lonely-a key reason @TheSilverLineUK was set up; No such thing as a 'loneliness epidemic', claim experts  https://dailym.ai/2HqL3AU  via @MailOnline",625303780,thesilverlineuk,-0.25
208,1004609230089998336,2018-06-07 06:21:19,2018-06-07 00:00:00,"['#lonely', '#healthnews', '#hearthealth']",1004609230089998336,1,StarLifestyle,0,0,02:21:19,EDT,Lonely... we're so lonely...  #Lonely #healthnews #hearthealth https://www.star2.com/health/2018/06/07/feeling-lonely-bad-for-heart/#ot4MJddwFBFgIy7m.99 …,82056098,starlifestylemy,0.0
209,1004034300856107008,2018-06-05 16:16:46,2018-06-05 00:00:00,"['#lonely', '#confidence', '#prescribing', '#premature']",1004034300856107010,0,The Silver Line,1,0,12:16:46,EDT,"@MeetUpMondaysEA are a great idea-our helpline signposts callers to them. However, in our experience #lonely people often need to regain their #confidence before socialising so #prescribing activities as 'the solution' might be #premature  http://www.eveningnews24.co.uk//news/health/should-meet-up-mondays-be-prescribed-to-combat-loneliness-1-5548839 …? @rcgp @HelenRCGP",625303780,thesilverlineuk,0.7506
210,1004030393400451072,2018-06-05 16:01:14,2018-06-05 00:00:00,"['#letters', '#wonderful', '#volunteers', '#lonely', '#olderpeople', '#volunteersweek']",1004030393400451072,0,The Silver Line,0,1,12:01:14,EDT,"Those are lovely words @whatwoodersdid (and literally too it seems - #letters are #wonderful arent they?)...it's thanks to our fab #volunteers like you that we are making such a difference to the lives of 10,000s of #lonely #olderpeople every week #VolunteersWeek @PaulEnglishhack https://twitter.com/whatwoodersdid/status/1004007288208752641 …",625303780,thesilverlineuk,0.7842
211,1003938866657677312,2018-06-05 09:57:32,2018-06-05 00:00:00,"['#whisper', '#whisperapp', '#sayitonwhisper', '#confessions', '#canyourelate', '#alone', '#lonely', '#latethoughts', '#latenightthoughts', '#comfortable', '#comfort', '#friends', '#need', '#love', '#sad', '#quotes', '#poetry', '#anxiety', '#depression', '#sadness', '#art', '#quote']",1003938866657677318,13,Whisper App,0,3,05:57:32,EDT,Late nate confessions . . . . . . . #whisper #whisperapp #sayitonwhisper #confessions #canyourelate #alone #lonely #latethoughts #latenightthoughts #comfortable #comfort #friends #need #love #sad #quotes #poetry #anxiety #depression #sadness #art #quote…  https://ift.tt/2xGNvnh  pic.twitter.com/Su4lYnY4z7,485963081,whisper,0.0
212,1003756654305992704,2018-06-04 21:53:29,2018-06-04 00:00:00,"['#avidfans', '#letter', '#volunteer', '#silver', '#letters', '#lonely', '#older']",1003756654305992706,4,The Silver Line,1,2,17:53:29,EDT,We are #avidfans of these items from @PaulEnglishhack - which also highlight the difference that receiving a #letter can make to another's life. We are always on the look out for #volunteer #Silver Line friends who are interested in exchanging #letters with #lonely #older people https://twitter.com/PaulEnglishhack/status/1003739433009631237 …,625303780,thesilverlineuk,0.802
213,1003645419279257600,2018-06-04 14:31:29,2018-06-04 00:00:00,"['#lonely', '#isolated', '#olderpeople', '#volunteers', '#demand', '#volunteering', '#opportunities', '#volunteersweek']",1003645419279257600,5,The Silver Line,0,4,10:31:29,EDT,"Indeed, if you are interested in helping support #lonely and #isolated #olderpeople, we urgently need #volunteers to help us meet rising #demand for our services - for #volunteering #opportunities please visit:  https://bit.ly/2a8Unuj  #VolunteersWeek https://twitter.com/TheSilverLineUK/status/1003644140280786944 …",625303780,thesilverlineuk,0.891
214,1003224522978406400,2018-06-03 10:38:59,2018-06-03 00:00:00,"['#lonely', '#sense', '#colleagues']",1003224522978406400,2,The Silver Line,0,0,06:38:59,EDT,"""It makes you feel that you're viable, that you're important, that you can contribute something to society, that you matter""; callers often say they have become #lonely since retirement as they lose a #sense of purpose, as well as #colleagues: CNNMoney  https://cnnmon.ie/2J3DCoR ",625303780,thesilverlineuk,0.0516
215,1002221675759439872,2018-05-31 16:14:02,2018-05-31 00:00:00,"['#anxiety', '#depression', '#ptsd', '#lonely', '#cancersurvivor', '#cancerfighter', '#survivor', '#survivorship', '#depressionsucks']",1002221675759439872,16,IHadCancer,1,7,12:14:02,EDT,"""#Anxiety & uncertainty after cancer, along with #depression & #PTSD certainly took their tolls on myself & people in my life. It's such a dark & #lonely experience.""  http://bit.ly/2H0ThPW  #cancersurvivor #cancerfighter #survivor #survivorship #depressionsucks",44800896,ihadcancer,-0.6597
216,1000527000761663488,2018-05-27 00:00:00,2018-05-26 00:00:00,['#lonely'],1000527000761663488,13,Atlantic Records,4,3,20:00:00,EDT,The #Lonely remixes are exactly the vibe ya looking for tonight ⚡️ @MatomaOfficial @MAXHellsKitchen  https://BigBeat.lnk.to/LR  pic.twitter.com/1XGVZ69m10,24429991,atlanticrecords,0.0
217,999597511357722624,2018-05-24 10:26:32,2018-05-24 00:00:00,"['#lonely', '#olderpeople', '#volunteers', '#unsung', '#heroes']",999597511357722624,9,The Silver Line,0,2,06:26:32,EDT,We are thrilled to have won the Special Recognition Award for our work over the past 5 years supporting #lonely #olderpeople across the NW! Our #volunteers Liz Norris and Sue Forrest will be collecting their #Unsung #Heroes award on 6th June!  https://bit.ly/2s5K1Fm  @leponline,625303780,thesilverlineuk,0.9627
218,999075002921242624,2018-05-22 23:50:17,2018-05-22 00:00:00,"['#loneliness', '#lonely', '#mentalhealthawarenessmonth']",999075002921242624,2,Nia Hamm NBC10 Boston,0,0,19:50:17,EDT,#Loneliness is becoming a health epidemic. Young adults are more more likely than seniors to report being #lonely. Find out why on latest ep of @SkooledPodcast w/psychotherapist & @Sidewalktalkorg volunteer @a_GoodPlace  Listen:  https://audioboom.com/posts/6860316-the-loneliness-epidemic … #MentalHealthAwarenessMonth pic.twitter.com/PglZtlILEt,261346278,nianbcboston,0.0
219,998977301646888960,2018-05-22 17:22:03,2018-05-22 00:00:00,"['#lonely', '#confidence', '#purpose', '#support', '#mojo']",998977301646888960,2,The Silver Line,1,0,13:22:03,EDT,@DominicKingBBC TY for great item re 'age is a state of mind' - we KNOW it is! Our callers often feel #lonely because they have lost their #confidence or sense of #purpose and so 'disengaged' from the world outside; but with #support they recover their #MOJO and start living...,625303780,thesilverlineuk,0.5201
220,998947686324867072,2018-05-22 15:24:22,2018-05-22 00:00:00,"['#lonely', '#human', '#ageing', '#social', '#health']",998947686324867075,18,The Silver Line,0,18,11:24:22,EDT,"Everyone can feel #lonely: its part of the #human condition! However what changes with #ageing is the ability to change one's situation due to eg dwindling #social circle, frailer #health, even loss of driving licence...  Who is most likely to feel lonely? https://www.maturetimes.co.uk/who-is-most-likely-to-feel-lonely/ …",625303780,thesilverlineuk,-0.4199
221,998257421566009344,2018-05-20 17:41:30,2018-05-20 00:00:00,"['#sunday', '#bored', '#lonely', '#horny', '#excited', '#play', '#nsfw']",998257421566009344,329,Vicky Vette,10,34,13:41:30,EDT,"It's #Sunday.. are you #bored, #lonely, #horny, #excited or just want to #play? Meet me at my interactive and live members only cam TODAY - Sunday, 5pm est - 10pm gmt - 2pm pst -   Free to members of  http://Vickyathome.com !  If you're really kinky you can cam for me too!  #nsfw pic.twitter.com/Q7G6migZAB",15964377,vickyvette,0.6351
222,998196983713148928,2018-05-20 13:41:21,2018-05-20 00:00:00,"['#thedayafter', '#lonely', '#olderpeople', '#services', '#fundraise']",998196983713148928,0,The Silver Line,1,1,09:41:21,EDT,Hope everyone is recovering from/ basking in #thedayafter feeling...Sundays are our busiest days with on average >1 call per min to our 24/7 helpline from #lonely #olderpeople esp as other #services are shut. That's c1500 calls...and as demand keeps rising we need to #fundraise,625303780,thesilverlineuk,0.34
223,996772297271857152,2018-05-16 15:20:09,2018-05-16 00:00:00,"['#wisdomwednesday', '#wellnesswednesday', '#health', '#wednesdaywisdom', '#wednesdaywords', '#lonely', '#mentalhealth', '#yourwhy', '#goals', '#selflove']",996772297271857152,1,Loren Ridinger,0,2,11:20:09,EDT,"If you still feel lonely despite how many people surround you with love, it may be time to look inwards...  http://bit.ly/2rKxqY3  #wisdomwednesday #wellnesswednesday #health #wednesdaywisdom #wednesdaywords #lonely #mentalhealth #yourwhy #goals #selflove",34892616,lorenridinger,0.4019
224,996618495600222208,2018-05-16 05:09:00,2018-05-16 00:00:00,['#lonely'],996618495600222209,29,HotNewHipHop,2,9,01:09:00,EDT,.@ToneStith drops off his new song #Lonely 🔥🔥  Listen here:   https://www.hotnewhiphop.com/tone-stith-drops-off-his-latest-track-lonely-new-song.1978599.html …,24036264,hotnewhiphop,0.0
225,996543062401789952,2018-05-16 00:09:15,2018-05-15 00:00:00,['#lonely'],996543062401789953,14,HotNewHipHop,1,4,20:09:15,EDT,.@ToneStith comes through with his latest effort #Lonely 🔥🔥  Listen here:   https://www.hotnewhiphop.com/tone-stith-drops-off-his-latest-track-lonely-new-song.1978599.html …,24036264,hotnewhiphop,0.0
226,996144822867120128,2018-05-14 21:46:47,2018-05-14 00:00:00,['#lonely'],996144822867120130,23,Big Beat Records,0,3,17:46:47,EDT,.@steveaoki's #Lonely remix is 🔥 @MatomaOfficial @MAXHellsKitchen  https://youtu.be/p-6NI0ubhF4  pic.twitter.com/5fj4BQycPH,116255906,wearebigbeat,0.0
227,995987206924881920,2018-05-14 11:20:29,2018-05-14 00:00:00,"['#flyingsolo', '#lonely']",995987206924881920,23,Heidi Alagha,2,0,07:20:29,EDT,Kris is here in spirit this morning! #flyingsolo #lonely We (aka me and cartoon Kris) are live until 7 am  pic.twitter.com/QHfbPIh4uu,1924692884,heidialagha,0.2481
228,995956557920788480,2018-05-14 09:18:42,2018-05-14 00:00:00,"['#loneliness', '#lonely', '#positiveaging']",995956557920788480,1,Sixty and Me,0,0,05:18:42,EDT,Confessions of a lonely woman - overcoming loneliness starts with yourself!   http://sixtyandme.com/confessions-of-a-lonely-woman-overcoming-loneliness-starts-with-yourself/ … @LizaDunkel #loneliness @EndLonelinessUK @sixtyandme #lonely #positiveaging pic.twitter.com/PoliywPLiU,955350608,sixtyandme,-0.68
229,995783651131625472,2018-05-13 21:51:37,2018-05-13 00:00:00,['#lonely'],995783651131625483,0,Big Beat Records,0,0,17:51:37,EDT,Cake cityyy. The @steveaoki remix of @MatomaOfficial's #Lonely feat. @MAXHellsKitchen is OUT NOW -  https://BigBeat.lnk.to/LSA  pic.twitter.com/CFpKwQqd1O,116255906,wearebigbeat,0.0
230,995749680016486400,2018-05-13 19:36:38,2018-05-13 00:00:00,"['#fundraising', '#lonely', '#olderpeople']",995749680016486400,17,The Silver Line,0,21,15:36:38,EDT,"Its the start of Silver Week- our annual #fundraising push to help us meet growing demand for our services from #lonely #olderpeople. The no. of calls to our 24/7 helpline has more than doubled since launch in Nov'13 to c10Kpw. To donate £10, please text SILVER to70660. Pls RT!",625303780,thesilverlineuk,0.5562
231,994990369610711040,2018-05-11 17:19:24,2018-05-11 00:00:00,['#lonely'],994990369610711040,1227,Neon Future Aoki,12,156,13:19:24,EDT,NEW REMIX 🔥🔥 @MatomaOfficial @MAXHellsKitchen!! #lonely  http://steveaoki.is/LonelyRMX  pic.twitter.com/KOQTlDI0al,17019152,steveaoki,0.0
232,994234906157965312,2018-05-09 15:17:28,2018-05-09 00:00:00,"['#lonely', '#olderpeople', '#chat', '#confidence']",994234907953156096,4,The Silver Line,0,5,11:17:28,EDT,"We are here/hear for #lonely #olderpeople around the clock, offering info advice or just a #chat - for free and in #confidence: 0800 4 70 80 90",625303780,thesilverlineuk,0.5106
233,994186570163990528,2018-05-09 12:05:24,2018-05-09 00:00:00,"['#lonely', '#olderpeople', '#volunteers', '#friendships']",994186570163990528,4,The Silver Line,0,1,08:05:24,EDT,"""Many social initiatives rely heavily on connecting #lonely people wi strangers +a rotating cast of volunteers."" @TheSilverLineUK carefully match #olderpeople with #volunteers based on common interests, so that genuine, long-lasting #friendships are formed http://bit.ly/2wzO4if ",625303780,thesilverlineuk,0.3612
234,993864851603603456,2018-05-08 14:47:00,2018-05-08 00:00:00,['#lonely'],993864851603603458,0,Talk Radio 1210 WPHT,0,0,10:47:00,EDT,". @ChrisStigall talks about a new study on how your social media network is making you more #lonely. That's right, you're feeling more left out. TAKE A LISTEN:    https://omny.fm/shows/chris-stigall-show/lonely-chris-stigall-show …",90702654,1210wpht,0.128
235,993149437596839936,2018-05-06 15:24:12,2018-05-06 00:00:00,"['#lonely', '#olderpeople']",993149437596839941,4,The Silver Line,0,1,11:24:12,EDT,"Somewhere...sunny? Thanks to players of @PostcodeLottery we're able to answer the >1500 calls to our 24/7 helpline from #lonely isolated #olderpeople spending the day indoors, with no one to speak to but us. For them, the front door is a barrier not a gateway to the world outside https://twitter.com/PostcodeLottery/status/993035154313629698 …",625303780,thesilverlineuk,-0.2617
236,992400853628801024,2018-05-04 13:49:36,2018-05-04 00:00:00,"['#lonely', '#isolated', '#olderpeople', '#overnight', '#services', '#lifeline']",992400853628801024,4,The Silver Line,0,4,09:49:36,EDT,"We receive >1500 pd from #lonely+#isolated #olderpeople, the majority of who speak to no one for days even weeks . 70% of these came in #overnight+weekend when other #services are shut. They often refer to us as a #Lifeline. If you know s/one who might need us: 08004708090 https://twitter.com/HelplinesUK/status/992354902243344384 …",625303780,thesilverlineuk,-0.296
